,channel_name,subscribers,title,views,post_date,channel_join_date,channel_views,channel_description
267,Android Authority,3.36M subscribers,Samsung Galaxy S8 Review: Almost to Infinity,1.2M views,4 years ago,,,
268,Android Authority,3.36M subscribers,Xiaomi Mi 5 Review!,1.2M views,5 years ago,,,
269,Android Authority,3.36M subscribers,Google Play Music : Everything You Need to Know!,1.2M views,8 years ago,,,
270,Android Authority,3.36M subscribers,Nexus 6 Review,1.2M views,6 years ago,,,
271,Android Authority,3.36M subscribers,LG V10 Review!,1.2M views,5 years ago,,,
272,Android Authority,3.36M subscribers,Samsung Galaxy Note 8 Hands On: Bigger and Better Where It Truly Counts,1.2M views,3 years ago,,,
273,Android Authority,3.36M subscribers,Sony Xperia Z2 Drop Test!,1.2M views,7 years ago,,,
274,Android Authority,3.36M subscribers,Samsung Galaxy S4 - 10 Tips & Tricks!,1.2M views,8 years ago,,,
275,Android Authority,3.36M subscribers,Samsung Galaxy S4 : How to take a screenshot,1.2M views,8 years ago,,,
276,Android Authority,3.36M subscribers,Samsung Galaxy Note Edge Review,1.2M views,6 years ago,,,
277,Android Authority,3.36M subscribers,Samsung Galaxy S7 vs LG G5 - Hands On Impressions!,1.2M views,5 years ago,,,
278,Android Authority,3.36M subscribers,LG G5 Camera Module Demonstration,1.2M views,5 years ago,,,
279,Android Authority,3.36M subscribers,LG G5 Hands On and Modules First Look!,1.2M views,5 years ago,,,
280,Android Authority,3.36M subscribers,Samsung Galaxy S4 Mini Review,1.2M views,8 years ago,,,
281,Android Authority,3.36M subscribers,Sony Xperia Z3 Review!,1.1M views,6 years ago,,,
282,Android Authority,3.36M subscribers,Xiaomi Mi Max Review,1.1M views,5 years ago,,,
283,Android Authority,3.36M subscribers,Samsung Galaxy Note 5 Review,1.1M views,5 years ago,,,
284,Android Authority,3.36M subscribers,What is a VPN? - Gary explains,1.1M views,5 years ago,,,
285,Android Authority,3.36M subscribers,Nokia 8 Hands-On: The First Android Nokia Flagship,1.1M views,3 years ago,,,
286,Android Authority,3.36M subscribers,Sony Xperia Z1 Drop Test!,1.1M views,7 years ago,,,
287,Android Authority,3.36M subscribers,Leaked: Galaxy S7 in the flesh,1.1M views,5 years ago,,,
288,Android Authority,3.36M subscribers,Samsung Galaxy A8 Review!,1.1M views,5 years ago,,,
289,Android Authority,3.36M subscribers,Samsung Galaxy Note 2 VS Galaxy S3,1.1M views,8 years ago,,,
290,Android Authority,3.36M subscribers,Hands-on With the World’s First Foldable Smartphone,1.1M views,2 years ago,,,
291,Android Authority,3.36M subscribers,How to transfer from iPhone to Android - The Complete Guide!,1.1M views,7 years ago,,,
292,Android Authority,3.36M subscribers,OPPO F1 Plus review,1.1M views,5 years ago,,,
293,Android Authority,3.36M subscribers,Samsung Galaxy S3 vs HTC One X,1.1M views,9 years ago,,,
294,Android Authority,3.36M subscribers,Sony Xperia Z5 First Look,1.1M views,5 years ago,,,
295,Android Authority,3.36M subscribers,OnePlus 3 Review!,1.1M views,5 years ago,,,
296,Android Authority,3.36M subscribers,Sony Xperia Z5 Review!,1.1M views,5 years ago,,,
297,Android Authority,3.36M subscribers,Best Portable Projectors of 2016!,1.1M views,4 years ago,,,
298,Android Authority,3.36M subscribers,LG G Flex Review,1.1M views,7 years ago,,,
299,Android Authority,3.36M subscribers,Best portable projectors of 2015,1.1M views,5 years ago,,,
300,Android Authority,3.36M subscribers,Samsung Galaxy Note 2 - Drop Test,1.1M views,8 years ago,,,
301,Android Authority,3.36M subscribers,"Android Pay - What is it, how does it work and who supports it?",1.1M views,5 years ago,,,
302,Android Authority,3.36M subscribers,How to install Ubuntu on your Android device,1M views,4 years ago,,,
303,Android Authority,3.36M subscribers,ASUS Zenfone 2 Laser Review!,1M views,5 years ago,,,
304,Android Authority,3.36M subscribers,Samsung Galaxy S5 vs Galaxy Note 3 - Quick Look!,1M views,7 years ago,,,
305,Android Authority,3.36M subscribers,Sony Xperia Z3 Game Control Mount and PS4 Remote Play,1M views,6 years ago,,,
306,Android Authority,3.36M subscribers,Samsung Galaxy A9 Review!,1M views,5 years ago,,,
307,Android Authority,3.36M subscribers,LG Q6 Review: budget beauty,1M views,3 years ago,,,
308,Android Authority,3.36M subscribers,Moto G4 Plus Review!,1M views,5 years ago,,,
309,Android Authority,3.36M subscribers,OnePlus 5 Prototype Leaks - It Looks Promising,1M views,4 years ago,,,
310,Android Authority,3.36M subscribers,Samsung Galaxy Note 8 vs Galaxy S8 - Quick Look,1M views,3 years ago,,,
311,Android Authority,3.36M subscribers,Samsung Galaxy Note 3 vs Note 2: Quick Look,1M views,7 years ago,,,
312,Android Authority,3.36M subscribers,HTC One A9 Review,1M views,5 years ago,,,
313,Android Authority,3.36M subscribers,Sony Xperia Z Review,1M views,8 years ago,,,
314,Android Authority,3.36M subscribers,OnePlus One Review,1M views,7 years ago,,,
315,Android Authority,3.36M subscribers,Samsung Galaxy S7 Edge Unboxing & First 48 Hours,1M views,5 years ago,,,
316,Android Authority,3.36M subscribers,Samsung Galaxy A5 (2016) review,994K views,5 years ago,,,
317,Android Authority,3.36M subscribers,Samsung Galaxy Note 3 Drop Test!,988K views,7 years ago,,,
318,Android Authority,3.36M subscribers,LG G2 - 10 Tips & Tricks!,986K views,7 years ago,,,
319,Android Authority,3.36M subscribers,Android vs. iOS - Differences That Matter,984K views,5 years ago,,,
320,Android Authority,3.36M subscribers,EVERYTHING new in Android 10 - Full overview!,976K views,1 year ago,,,
321,Android Authority,3.36M subscribers,Samsung Galaxy S7 Edge vs iPhone 6s Plus,965K views,5 years ago,,,
322,Android Authority,3.36M subscribers,Samsung Galaxy S5 Wireless Charging - Everything you need to know!,956K views,7 years ago,,,
323,Android Authority,3.36M subscribers,7 of the best Android 7.0 Nougat Features,951K views,4 years ago,,,
324,Android Authority,3.36M subscribers,What’s the safest way to lock your smartphone?,947K views,3 years ago,,,
325,Android Authority,3.36M subscribers,Samsung Galaxy Tab S3 Review,945K views,4 years ago,,,
326,Android Authority,3.36M subscribers,iPad mini vs Nexus 7 - Drop Test!,945K views,8 years ago,,,
327,Android Authority,3.36M subscribers,Asus ZenWatch 2 review!,942K views,5 years ago,,,
328,Android Authority,3.36M subscribers,Huawei Mate 8 Review!,932K views,5 years ago,,,
329,Android Authority,3.36M subscribers,Best Android Tablets June 2016,932K views,5 years ago,,,
330,Android Authority,3.36M subscribers,Essential Phone Hands On: 72 Hours Later,932K views,3 years ago,,,
331,Android Authority,3.36M subscribers,Sony Xperia Z3+ review,931K views,6 years ago,,,
332,Android Authority,3.36M subscribers,Honor 8 Review!,928K views,4 years ago,,,
333,Android Authority,3.36M subscribers,Lenovo Pocket Projector Hands On,924K views,6 years ago,,,
334,Android Authority,3.36M subscribers,Honor 6X Review!,920K views,4 years ago,,,
335,Android Authority,3.36M subscribers,Samsung Galaxy S7 Hands On!,919K views,5 years ago,,,
336,Android Authority,3.36M subscribers,Google Photos -Should You Be Worried About Your Privacy?,916K views,6 years ago,,,
337,Android Authority,3.36M subscribers,Samsung Galaxy S4 vs Galaxy S4 Active,916K views,8 years ago,,,
338,Android Authority,3.36M subscribers,Nexus 5 Drop Test!,907K views,7 years ago,,,
339,Android Authority,3.36M subscribers,iPhone 5 Torture Test,907K views,8 years ago,,,
340,Android Authority,3.36M subscribers,Asus Zenfone 5 Review,906K views,7 years ago,,,
341,Android Authority,3.36M subscribers,Oppo N3 Review!,903K views,6 years ago,,,
342,Android Authority,3.36M subscribers,Samsung Galaxy Tab S 8.4 Review,894K views,7 years ago,,,
343,Android Authority,3.36M subscribers,Sony Xperia X Review!,894K views,5 years ago,,,
344,Android Authority,3.36M subscribers,ASUS ZenWatch 3 Review,893K views,4 years ago,,,
345,Android Authority,3.36M subscribers,5 Reasons Why The LG V30 is Better Than The Galaxy Note 8,891K views,3 years ago,,,
346,Android Authority,3.36M subscribers,Samsung Galaxy S6 vs Apple iPhone 6,889K views,6 years ago,,,
347,Android Authority,3.36M subscribers,"Samsung Pay: What is it, how does it work and how do I use it?",886K views,5 years ago,,,
348,Android Authority,3.36M subscribers,Huawei P9 Quick Look,883K views,5 years ago,,,
349,Android Authority,3.36M subscribers,What is screen burn in and how to prevent it? - Gary explains,880K views,3 years ago,,,
350,Android Authority,3.36M subscribers,HTC 10 Review!,878K views,5 years ago,,,
351,Android Authority,3.36M subscribers,LG G Flex 2 Review,876K views,6 years ago,,,
352,Android Authority,3.36M subscribers,Samsung Galaxy Note 4 vs Galaxy Note 3 - Quick Look,875K views,6 years ago,,,
353,Android Authority,3.36M subscribers,Xiaomi Mi Mix 3 hands on: No Bezel Slider Phone,875K views,2 years ago,,,
354,Android Authority,3.36M subscribers,Sony Xperia Z1 vs Xperia Z,870K views,7 years ago,,,
355,Android Authority,3.36M subscribers,LG G4 vs LG G3,869K views,6 years ago,,,
356,Android Authority,3.36M subscribers,Samsung Galaxy S4 Best Cases!,869K views,8 years ago,,,
357,Android Authority,3.36M subscribers,Samsung Galaxy S8 Display Burn-In: Should You Be Worried?,864K views,4 years ago,,,
358,Android Authority,3.36M subscribers,LG G3: 10 Tips and Tricks,860K views,6 years ago,,,
359,Android Authority,3.36M subscribers,Xiaomi Mi 5 hands-on: this beast costs half the price of the Galaxy S7!,848K views,5 years ago,,,
360,Android Authority,3.36M subscribers,Samsung Gear S2 & Gear S2 Classic Hands On!,848K views,5 years ago,,,
361,Android Authority,3.36M subscribers,Samsung Galaxy S6 vs Apple iPhone 6 - Quick Look!,846K views,6 years ago,,,
362,Android Authority,3.36M subscribers,"Sony Xperia XZ review - flagship, at a price!",842K views,4 years ago,,,
363,Android Authority,3.36M subscribers,A history of Samsung's Android design,841K views,5 years ago,,,
364,Android Authority,3.36M subscribers,Xiaomi Mi MIX Hands On - the future of smartphones?,832K views,4 years ago,,,
365,Android Authority,3.36M subscribers,BlueStacks vs Andy - The best Android emulator on PC,827K views,6 years ago,,,
366,Android Authority,3.36M subscribers,Oppo Find 7 First Look and Hands On!,827K views,7 years ago,,,
367,Android Authority,3.36M subscribers,Samsung Galaxy Note 3 Review,821K views,7 years ago,,,
368,Android Authority,3.36M subscribers,Best Android phones (December 2015),818K views,5 years ago,,,
369,Android Authority,3.36M subscribers,Samsung Gear Fit Review,818K views,7 years ago,,,
370,Android Authority,3.36M subscribers,Sony Smartwatch 3 Review!,817K views,6 years ago,,,
371,Android Authority,3.36M subscribers,LG V20 Review!,813K views,4 years ago,,,
372,Android Authority,3.36M subscribers,LG G4 vs Samsung Galaxy S6 / S6 edge!,812K views,6 years ago,,,
373,Android Authority,3.36M subscribers,LG V10 Durability Drop Test!,809K views,5 years ago,,,
374,Android Authority,3.36M subscribers,AMOLED vs IPS LCD vs Retina vs Infinity Display - Gary Explains,806K views,3 years ago,,,
375,Android Authority,3.36M subscribers,"Android 7.0 Nougat Overview: All the features, none of the fluff",805K views,4 years ago,,,
376,Android Authority,3.36M subscribers,LG G Watch R Review!,802K views,6 years ago,,,
377,Android Authority,3.36M subscribers,HTC Desire 626 Review,799K views,5 years ago,,,
378,Android Authority,3.36M subscribers,Sony Xperia T2 Ultra Review,798K views,7 years ago,,,
379,Android Authority,3.36M subscribers,Samsung Galaxy Note 3 vs Sony Xperia Z Ultra: Quick Look,791K views,7 years ago,,,
380,Android Authority,3.36M subscribers,What is a kernel - Gary explains,788K views,5 years ago,,,
381,Android Authority,3.36M subscribers,OnePlus 3T Review: T is for Turbocharged,782K views,4 years ago,,,
382,Android Authority,3.36M subscribers,LG G4 Review!,780K views,6 years ago,,,
383,Android Authority,3.36M subscribers,Nexus 6P Review!,778K views,5 years ago,,,
384,Android Authority,3.36M subscribers,How to transfer music from iTunes to Android,777K views,8 years ago,,,
385,Android Authority,3.36M subscribers,Huawei Ascend P7 Review,777K views,7 years ago,,,
386,Android Authority,3.36M subscribers,Galaxy Note 7 vs Galaxy Note 5: The Difference A Year Makes,776K views,4 years ago,,,
387,Android Authority,3.36M subscribers,How much RAM does your phone REALLY need in 2019?,776K views,2 years ago,,,
388,Android Authority,3.36M subscribers,Samsung Galaxy S7 Edge Hands On!,776K views,5 years ago,,,
389,Android Authority,3.36M subscribers,What NOT to do with your new Android Device!,775K views,5 years ago,,,
390,Android Authority,3.36M subscribers,Samsung Galaxy S5 Hands On & First Look!,773K views,7 years ago,,,
391,Android Authority,3.36M subscribers,How to print from your Android phone or tablet,766K views,8 years ago,,,
392,Android Authority,3.36M subscribers,Oppo R7 Plus First Look!,766K views,6 years ago,,,
393,Android Authority,3.36M subscribers,Moto 360 (2nd Gen) Review,765K views,5 years ago,,,
394,Android Authority,3.36M subscribers,LG G2 Drop Test,764K views,7 years ago,,,
395,Android Authority,3.36M subscribers,Android O Developer Preview First Look!,751K views,4 years ago,,,
396,Android Authority,3.36M subscribers,Xiaomi Mi Mix 2 Hands On!,751K views,3 years ago,,,
397,Android Authority,3.36M subscribers,Huawei Watch Review!,751K views,5 years ago,,,
398,Android Authority,3.36M subscribers,Huawei Honor 7 review!,745K views,5 years ago,,,
399,Android Authority,3.36M subscribers,OfficeSuite Pro v5 Review,739K views,9 years ago,,,
400,Android Authority,3.36M subscribers,Google Pixel and Pixel XL Hands On,736K views,4 years ago,,,
401,Android Authority,,,,,"Apr 3, 2011","767,831,088 views","Your source for the best phones, streaming, apps, headphones, deals, games, Chrome."
402,Mrwhosetheboss,7.71M subscribers,Turn your Smartphone into a 3D Hologram | 4K,22M views,5 years ago,,,
403,Mrwhosetheboss,7.71M subscribers,How THIS wallpaper kills your phone.,15M views,1 year ago,,,
404,Mrwhosetheboss,7.71M subscribers,I bought every iPhone ever.,11M views,1 year ago,,,
405,Mrwhosetheboss,7.71M subscribers,12 Smartphone Gadgets you might not believe Existed.,11M views,2 years ago,,,
406,Mrwhosetheboss,7.71M subscribers,This Smartphone lasts 50 DAYS without Charging.,10M views,2 years ago,,,
407,Mrwhosetheboss,7.71M subscribers,Escobar launched a new phone - DON’T buy it.,10M views,1 year ago,,,
408,Mrwhosetheboss,7.71M subscribers,Samsung Galaxy S21 Ultra vs iPhone 12 Pro Max Camera Test Comparison.,9.4M views,5 months ago,,,
409,Mrwhosetheboss,7.71M subscribers,Vivo NEX 3 UNBOXING - The Limitless smartphone.,8.9M views,1 year ago,,,
410,Mrwhosetheboss,7.71M subscribers,13 PAINFUL Smartphone Fails we’ll never forget.,8.7M views,1 year ago,,,
411,Mrwhosetheboss,7.71M subscribers,Mi 11 Ultra Review - Xiaomi just KILLED Samsung!?,8.6M views,3 months ago,,,
412,Mrwhosetheboss,7.71M subscribers,The Thinnest Smartphone in the World.,8.5M views,3 months ago,,,
413,Mrwhosetheboss,7.71M subscribers,I bought the cheapest smartphones on the planet.,8.2M views,1 year ago,,,
414,Mrwhosetheboss,7.71M subscribers,Huawei P30 Pro vs Samsung S10 Plus vs iPhone XS Max Camera Test Comparison,7.9M views,2 years ago,,,
415,Mrwhosetheboss,7.71M subscribers,WhatsApp Tricks that EVERYONE should be using!,7.8M views,3 years ago,,,
416,Mrwhosetheboss,7.71M subscribers,The 2 Fastest Phones on the Planet.,7.8M views,1 year ago,,,
417,Mrwhosetheboss,7.71M subscribers,Why Samsung's Transparent Phone will fail.,7.3M views,9 months ago,,,
418,Mrwhosetheboss,7.71M subscribers,Asus Zenfone 6 - ULTIMATE Rotating Camera Smartphone.,7.1M views,2 years ago,,,
419,Mrwhosetheboss,7.71M subscribers,How THIS instagram story kills your phone.,7.1M views,2 months ago,,,
420,Mrwhosetheboss,7.71M subscribers,"Unboxing the $122,000 Smartphone. 🤯",6.9M views,7 months ago,,,
421,Mrwhosetheboss,7.71M subscribers,21 HORRIFIC Tech Fails they want you to forget.,6.9M views,4 months ago,,,
422,Mrwhosetheboss,7.71M subscribers,Xiaomi Mi 10 Ultra - Unboxing and Review.,6.9M views,11 months ago,,,
423,Mrwhosetheboss,7.71M subscribers,I bought every Galaxy Note ever.,6.6M views,10 months ago,,,
424,Mrwhosetheboss,7.71M subscribers,What you didn't know about Apple.,6.2M views,1 year ago,,,
425,Mrwhosetheboss,7.71M subscribers,I bought the cheapest smartphones EVER.,6.1M views,11 months ago,,,
426,Mrwhosetheboss,7.71M subscribers,14 MEGA Smartphone Fails we’ll never forget.,6.1M views,10 months ago,,,
427,Mrwhosetheboss,7.71M subscribers,12 BRUTAL Smartphone Fails they want you to forget.,5.9M views,1 year ago,,,
428,Mrwhosetheboss,7.71M subscribers,Top 13 BEST Smartphones of 2020 (Mid Year).,5.6M views,1 year ago,,,
429,Mrwhosetheboss,7.71M subscribers,The 2020 Voice Assistant Battle.,5.5M views,1 year ago,,,
430,Mrwhosetheboss,7.71M subscribers,Samsung Galaxy S20 Ultra vs iPhone 11 Pro Max!,5.3M views,1 year ago,,,
431,Mrwhosetheboss,7.71M subscribers,Xiaomi Mi Note 10 Review - 108 Megapixel Madness.,5.3M views,1 year ago,,,
432,Mrwhosetheboss,7.71M subscribers,The REAL reason you don’t get a charger anymore.,5.2M views,5 months ago,,,
433,Mrwhosetheboss,7.71M subscribers,Mystery Samsung Smartphone Unboxing!,5.2M views,1 year ago,,,
434,Mrwhosetheboss,7.71M subscribers,iPhone 12 - What were Apple thinking?,5.2M views,9 months ago,,,
435,Mrwhosetheboss,7.71M subscribers,"The $100,000 Smartphone Unboxing.",5.1M views,1 year ago,,,
436,Mrwhosetheboss,7.71M subscribers,Are Linux Smartphones about to KILL Android?,5.1M views,7 months ago,,,
437,Mrwhosetheboss,7.71M subscribers,35 Hidden Android Features.,5.1M views,1 year ago,,,
438,Mrwhosetheboss,7.71M subscribers,iPhone 12 vs iPhone 12 Pro / 11 Pro Max / 11 Pro / 11 / XR / SE Battery Life DRAIN Test.,5M views,8 months ago,,,
439,Mrwhosetheboss,7.71M subscribers,I bought the strangest smartphones ever.,5M views,5 months ago,,,
440,Mrwhosetheboss,7.71M subscribers,Google Pixel 4a Unboxing - Ridiculous.,5M views,11 months ago,,,
441,Mrwhosetheboss,7.71M subscribers,"The $200,000 Smartphone Unboxing 💀",5M views,2 months ago,,,
442,Mrwhosetheboss,7.71M subscribers,20 Crazy Smartphone Gadgets for 2020.,5M views,11 months ago,,,
443,Mrwhosetheboss,7.71M subscribers,Unboxing the forgotten Samsung Phone.,5M views,1 year ago,,,
444,Mrwhosetheboss,7.71M subscribers,Samsung Galaxy Note Edge Unboxing,5M views,2 years ago,,,
445,Mrwhosetheboss,7.71M subscribers,Xiaomi Mi 11 Unboxing & Review.,4.9M views,6 months ago,,,
446,Mrwhosetheboss,7.71M subscribers,I bought the SMALLEST Tech in the world.,4.9M views,1 month ago,,,
447,Mrwhosetheboss,7.71M subscribers,15 Smartphone FAILS to ruin your day 😂,4.8M views,7 months ago,,,
448,Mrwhosetheboss,7.71M subscribers,Samsung Galaxy Note 20 Ultra vs Galaxy S20 Ultra.,4.8M views,11 months ago,,,
449,Mrwhosetheboss,7.71M subscribers,How to Apply a Screen Protector,4.8M views,3 years ago,,,
450,Mrwhosetheboss,7.71M subscribers,The BEST Smartphone of 2020 🏆,4.7M views,8 months ago,,,
451,Mrwhosetheboss,7.71M subscribers,The Self-Healing Smartphones!,4.7M views,7 months ago,,,
452,Mrwhosetheboss,7.71M subscribers,Xiaomi Mi Mix Alpha - Day in the Life!,4.7M views,1 year ago,,,
453,Mrwhosetheboss,7.71M subscribers,I'm switching to iPhone.,4.6M views,1 year ago,,,
